frame,time_s,raw_x,raw_y,mm_per_pixel,tracking_source,tracking_confidence,tags_tracked,tag_ids,tag_sources,pose_x,pose_y,pose_z,pose_err,video_frame
297,2.3458,574.0,1286.5,0.118794,opencv,0.5,1,5,5:opencv,4.039,38.786,,,563
298,2.35,574.0,1260.5,0.118794,opencv,0.467,1,5,5:opencv,4.039,35.698,,,564
299,2.3542,573.0,1235.5,0.118794,opencv,0.433,1,5,5:opencv,3.92,32.728,,,565
300,2.3583,572.0,1209.5,0.118794,opencv,0.4,1,5,5:opencv,3.801,29.639,,,566
301,2.3625,571.0,1183.5,0.118794,opencv,0.367,1,5,5:opencv,3.683,26.55,,,567
302,2.3667,571.3,1158.79,0.119277,apriltag,1.0,1,5,5:apriltag,3.648,23.73,173.435,0.0,568
303,2.3708,568.5,1133.0,0.119277,opencv,0.967,1,5,5:opencv,3.399,20.635,,,569
304,2.375,568.5,1107.0,0.119277,opencv,0.933,1,5,5:opencv,3.399,17.534,,,570
305,2.3792,567.5,1081.0,0.119277,opencv,0.9,1,5,5:opencv,3.28,14.432,,,571
306,2.3833,566.5,1056.0,0.119277,opencv,0.867,1,5,5:opencv,3.161,11.451,,,572
307,2.3875,564.5,1030.0,0.119277,opencv,0.833,1,5,5:opencv,2.922,8.349,,,573
308,2.3917,563.5,1004.0,0.119277,opencv,0.8,1,5,5:opencv,2.803,5.248,,,574
309,2.3958,561.5,979.0,0.119277,opencv,0.767,1,5,5:opencv,2.564,2.266,,,575
310,2.4,561.5,953.0,0.119277,opencv,0.733,1,5,5:opencv,2.564,-0.835,,,576
311,2.4042,560.5,927.0,0.119277,opencv,0.7,1,5,5:opencv,2.445,-3.936,,,577
312,2.4083,560.5,901.0,0.119277,opencv,0.667,1,5,5:opencv,2.445,-7.037,,,578
313,2.4125,559.5,875.0,0.119277,opencv,0.633,1,5,5:opencv,2.326,-10.139,,,579
314,2.4167,557.5,849.0,0.119277,opencv,0.6,1,5,5:opencv,2.087,-13.24,,,580
315,2.4208,556.5,824.0,0.119277,opencv,0.567,1,5,5:opencv,1.968,-16.222,,,581
316,2.425,555.5,798.0,0.119277,opencv,0.533,1,5,5:opencv,1.849,-19.323,,,582
317,2.4292,555.5,772.0,0.119277,opencv,0.5,1,5,5:opencv,1.849,-22.424,,,583
318,2.4333,554.5,747.0,0.119277,opencv,0.467,1,5,5:opencv,1.73,-25.406,,,584
319,2.4375,553.5,721.0,0.119277,opencv,0.433,1,5,5:opencv,1.61,-28.507,,,585
320,2.4417,552.5,695.0,0.119277,opencv,0.4,1,5,5:opencv,1.491,-31.608,,,586
321,2.4458,550.5,669.0,0.119277,opencv,0.367,1,5,5:opencv,1.252,-34.71,,,587
322,2.45,548.5,643.0,0.119277,opencv,0.333,1,5,5:opencv,1.014,-37.811,,,588
323,2.4542,548.5,617.0,0.119277,opencv,0.3,1,5,5:opencv,1.014,-40.912,,,589
324,2.4583,547.5,591.0,0.119277,opencv,0.267,1,5,5:opencv,0.895,-44.013,,,590
325,2.4625,546.5,564.0,0.119277,opencv,0.233,1,5,5:opencv,0.775,-47.234,,,591
326,2.4667,546.5,537.0,0.119277,opencv,0.2,1,5,5:opencv,0.775,-50.454,,,592
327,2.4708,545.5,511.0,0.119277,opencv,0.167,1,5,5:opencv,0.656,-53.555,,,593
328,2.475,543.5,485.0,0.119277,opencv,0.133,1,5,5:opencv,0.417,-56.656,,,594
329,2.4792,544.19,460.41,0.118848,apriltag,1.0,1,5,5:apriltag,0.43,-59.126,171.693,0.0,595
330,2.4833,543.47,447.58,0.118622,apriltag,1.0,1,5,5:apriltag,0.421,-60.605,171.536,0.0,596
331,2.4875,545.83,449.94,0.119652,apriltag,1.0,1,5,5:apriltag,0.714,-61.695,175.358,0.0,597
332,2.4917,545.84,457.06,0.119281,apriltag,1.0,1,5,5:apriltag,0.727,-59.633,172.024,0.0,598
333,2.4958,544.49,469.65,0.118722,apriltag,1.0,1,5,5:apriltag,0.499,-58.022,171.603,0.0,599
334,2.5,544.48,487.17,0.1189,apriltag,1.0,1,5,5:apriltag,0.399,-56.627,173.774,0.0,600
335,2.5042,545.08,509.53,0.119117,apriltag,1.0,1,5,5:apriltag,0.575,-53.631,172.59,0.0,601
336,2.5083,547.84,532.28,0.119784,apriltag,1.0,1,5,5:apriltag,0.852,-50.388,171.075,0.0,602
337,2.5125,549.5,557.5,0.119784,opencv,0.967,1,5,5:opencv,1.138,-48.213,,,603
338,2.5167,549.5,584.5,0.119784,opencv,0.933,1,5,5:opencv,1.138,-44.979,,,604
339,2.5208,549.5,610.5,0.119784,opencv,0.9,1,5,5:opencv,1.138,-41.865,,,605
340,2.525,552.04,638.03,0.119368,apriltag,1.0,1,5,5:apriltag,1.307,-38.726,174.597,0.0,606
341,2.5292,551.5,663.5,0.119368,opencv,0.967,1,5,5:opencv,1.373,-35.393,,,607
342,2.5333,554.8,690.05,0.119594,apriltag,1.0,1,5,5:apriltag,1.686,-32.688,175.522,0.0,608
343,2.5375,552.5,715.5,0.119594,opencv,0.967,1,5,5:opencv,1.495,-29.241,,,609
344,2.5417,552.5,742.5,0.119594,opencv,0.933,1,5,5:opencv,1.495,-26.012,,,610
345,2.5458,553.5,769.5,0.119594,opencv,0.9,1,5,5:opencv,1.615,-22.783,,,611
346,2.55,554.5,796.5,0.119594,opencv,0.867,1,5,5:opencv,1.734,-19.554,,,612
347,2.5542,556.5,822.5,0.119594,opencv,0.833,1,5,5:opencv,1.973,-16.444,,,613
348,2.5583,557.5,849.5,0.119594,opencv,0.8,1,5,5:opencv,2.093,-13.215,,,614
349,2.5625,558.5,875.5,0.119594,opencv,0.767,1,5,5:opencv,2.212,-10.106,,,615
350,2.5667,559.5,902.5,0.119594,opencv,0.733,1,5,5:opencv,2.332,-6.877,,,616
351,2.5708,560.5,928.5,0.119594,opencv,0.7,1,5,5:opencv,2.452,-3.767,,,617
352,2.575,561.5,954.5,0.119594,opencv,0.667,1,5,5:opencv,2.571,-0.658,,,618
353,2.5792,566.68,981.04,0.119806,apriltag,1.0,1,5,5:apriltag,2.895,2.563,171.852,0.0,619
354,2.5833,565.0,1009.0,0.119806,opencv,0.967,1,5,5:opencv,2.995,5.871,,,620
355,2.5875,566.0,1035.0,0.119806,opencv,0.933,1,5,5:opencv,3.115,8.985,,,621
356,2.5917,567.0,1061.0,0.119806,opencv,0.9,1,5,5:opencv,3.235,12.1,,,622
357,2.5958,567.0,1088.0,0.119806,opencv,0.867,1,5,5:opencv,3.235,15.335,,,623
358,2.6,568.0,1114.0,0.119806,opencv,0.833,1,5,5:opencv,3.355,18.45,,,624
359,2.6042,569.0,1141.0,0.119806,opencv,0.8,1,5,5:opencv,3.474,21.685,,,625
360,2.6083,571.0,1167.0,0.119806,opencv,0.767,1,5,5:opencv,3.714,24.8,,,626
361,2.6125,572.0,1193.0,0.119806,opencv,0.733,1,5,5:opencv,3.834,27.915,,,627
362,2.6167,573.0,1219.0,0.119806,opencv,0.7,1,5,5:opencv,3.954,31.03,,,628
363,2.6208,574.0,1246.0,0.119806,opencv,0.667,1,5,5:opencv,4.073,34.265,,,629
364,2.625,575.98,1269.15,0.118409,apriltag,1.0,1,5,5:apriltag,4.201,36.674,172.029,0.0,630
365,2.6292,576.5,1295.5,0.118409,opencv,0.967,1,5,5:opencv,4.322,39.726,,,631
366,2.6333,578.5,1322.5,0.118409,opencv,0.933,1,5,5:opencv,4.559,42.923,,,632
367,2.6375,579.5,1348.5,0.118409,opencv,0.9,1,5,5:opencv,4.677,46.002,,,633
368,2.6417,580.5,1374.5,0.118409,opencv,0.867,1,5,5:opencv,4.796,49.081,,,634
369,2.6458,581.5,1399.5,0.118409,opencv,0.833,1,5,5:opencv,4.914,52.041,,,635
370,2.65,581.5,1416.5,0.118409,opencv,0.8,1,5,5:opencv,4.914,54.054,,,636
371,2.6542,580.5,1417.5,0.118409,opencv,0.767,1,5,5:opencv,4.796,54.172,,,637
372,2.6583,580.5,1413.5,0.118409,opencv,0.733,1,5,5:opencv,4.796,53.699,,,638
373,2.6625,580.5,1404.5,0.118409,opencv,0.7,1,5,5:opencv,4.796,52.633,,,639
374,2.6667,580.5,1390.5,0.118409,opencv,0.667,1,5,5:opencv,4.796,50.975,,,640
375,2.6708,580.5,1370.5,0.118409,opencv,0.633,1,5,5:opencv,4.796,48.607,,,641
376,2.675,578.5,1348.5,0.118409,opencv,0.6,1,5,5:opencv,4.559,46.002,,,642
377,2.6792,577.5,1324.5,0.118409,opencv,0.567,1,5,5:opencv,4.44,43.16,,,643
378,2.6833,575.5,1298.5,0.118409,opencv,0.533,1,5,5:opencv,4.204,40.082,,,644
379,2.6875,575.5,1272.5,0.118409,opencv,0.5,1,5,5:opencv,4.204,37.003,,,645
380,2.6917,575.68,1246.63,0.1184,apriltag,1.0,1,5,5:apriltag,4.003,33.277,168.599,0.0,646
381,2.6958,572.5,1219.0,0.1184,opencv,0.967,1,5,5:opencv,3.848,30.666,,,647
382,2.7,571.5,1193.0,0.1184,opencv,0.933,1,5,5:opencv,3.73,27.587,,,648
383,2.7042,570.5,1168.0,0.1184,opencv,0.9,1,5,5:opencv,3.611,24.627,,,649
384,2.7083,569.5,1142.0,0.1184,opencv,0.867,1,5,5:opencv,3.493,21.549,,,650
385,2.7125,568.5,1116.0,0.1184,opencv,0.833,1,5,5:opencv,3.374,18.47,,,651
386,2.7167,568.5,1091.0,0.1184,opencv,0.8,1,5,5:opencv,3.374,15.51,,,652
387,2.7208,566.5,1065.0,0.1184,opencv,0.767,1,5,5:opencv,3.138,12.432,,,653
388,2.725,564.99,1040.67,0.119562,apriltag,1.0,1,5,5:apriltag,3.069,9.608,172.222,0.0,654
389,2.7292,564.0,1015.0,0.119562,opencv,0.967,1,5,5:opencv,2.869,6.576,,,655
390,2.7333,563.0,989.0,0.119562,opencv,0.933,1,5,5:opencv,2.75,3.467,,,656
391,2.7375,562.0,963.0,0.119562,opencv,0.9,1,5,5:opencv,2.63,0.359,,,657
392,2.7417,562.0,937.0,0.119562,opencv,0.867,1,5,5:opencv,2.63,-2.75,,,658
393,2.7458,561.0,911.0,0.119562,opencv,0.833,1,5,5:opencv,2.511,-5.859,,,659
394,2.75,560.0,885.0,0.119562,opencv,0.8,1,5,5:opencv,2.391,-8.967,,,660
395,2.7542,559.0,860.0,0.119562,opencv,0.767,1,5,5:opencv,2.272,-11.956,,,661
396,2.7583,558.64,836.06,0.119872,apriltag,1.0,1,5,5:apriltag,2.059,-14.549,169.931,0.0,662
397,2.7625,556.5,810.5,0.119872,opencv,0.967,1,5,5:opencv,1.978,-17.921,,,663
398,2.7667,555.5,784.5,0.119872,opencv,0.933,1,5,5:opencv,1.858,-21.038,,,664
399,2.7708,554.5,758.5,0.119872,opencv,0.9,1,5,5:opencv,1.738,-24.154,,,665
400,2.775,553.5,732.5,0.119872,opencv,0.867,1,5,5:opencv,1.618,-27.271,,,666
401,2.7792,551.5,707.5,0.119872,opencv,0.833,1,5,5:opencv,1.379,-30.268,,,667
402,2.7833,550.5,681.5,0.119872,opencv,0.8,1,5,5:opencv,1.259,-33.384,,,668
403,2.7875,548.5,655.5,0.119872,opencv,0.767,1,5,5:opencv,1.019,-36.501,,,669
404,2.7917,548.5,629.5,0.119872,opencv,0.733,1,5,5:opencv,1.019,-39.618,,,670
405,2.7958,547.5,603.5,0.119872,opencv,0.7,1,5,5:opencv,0.899,-42.734,,,671
406,2.8,546.5,576.5,0.119872,opencv,0.667,1,5,5:opencv,0.779,-45.971,,,672
407,2.8042,546.5,550.5,0.119872,opencv,0.633,1,5,5:opencv,0.779,-49.088,,,673
408,2.8083,544.5,523.5,0.119872,opencv,0.6,1,5,5:opencv,0.539,-52.324,,,674
409,2.8125,543.5,497.5,0.119872,opencv,0.567,1,5,5:opencv,0.42,-55.441,,,675
410,2.8167,542.5,471.5,0.119872,opencv,0.533,1,5,5:opencv,0.3,-58.558,,,676
411,2.8208,543.57,450.72,0.118495,apriltag,1.0,1,5,5:apriltag,0.385,-60.367,171.908,0.0,677
412,2.825,544.57,446.72,0.119128,apriltag,1.0,1,5,5:apriltag,0.546,-60.821,171.909,0.0,678
413,2.8292,546.19,451.88,0.119843,apriltag,1.0,1,5,5:apriltag,0.759,-60.586,172.971,0.0,679
414,2.8333,544.86,461.27,0.118475,apriltag,1.0,1,5,5:apriltag,0.558,-58.944,171.44,0.0,680
415,2.8375,543.75,478.57,0.118457,apriltag,1.0,1,5,5:apriltag,0.387,-57.147,172.166,0.0,681
416,2.8417,542.14,497.07,0.118695,apriltag,1.0,1,5,5:apriltag,0.371,-55.119,172.645,0.0,682
417,2.8458,545.39,521.17,0.119196,apriltag,1.0,1,5,5:apriltag,0.678,-52.377,173.073,0.0,683
418,2.85,548.5,546.0,0.119196,opencv,0.967,1,5,5:opencv,1.013,-49.347,,,684
419,2.8542,548.5,572.0,0.119196,opencv,0.933,1,5,5:opencv,1.013,-46.248,,,685
420,2.8583,548.5,599.0,0.119196,opencv,0.9,1,5,5:opencv,1.013,-43.03,,,686
421,2.8625,549.74,625.89,0.119412,apriltag,1.0,1,5,5:apriltag,1.141,-39.922,173.311,0.0,687
422,2.8667,552.62,651.75,0.11862,apriltag,1.0,1,5,5:apriltag,1.355,-36.544,171.96,0.0,688
423,2.8708,553.92,678.44,0.119167,apriltag,1.0,1,5,5:apriltag,1.574,-33.706,173.399,0.0,689
424,2.875,553.0,703.5,0.119167,opencv,0.967,1,5,5:opencv,1.549,-30.566,,,690
425,2.8792,553.0,730.5,0.119167,opencv,0.933,1,5,5:opencv,1.549,-27.349,,,691
426,2.8833,553.0,756.5,0.119167,opencv,0.9,1,5,5:opencv,1.549,-24.25,,,692
427,2.8875,554.0,783.5,0.119167,opencv,0.867,1,5,5:opencv,1.668,-21.033,,,693
428,2.8917,556.0,810.5,0.119167,opencv,0.833,1,5,5:opencv,1.907,-17.815,,,694
429,2.8958,557.0,836.5,0.119167,opencv,0.8,1,5,5:opencv,2.026,-14.717,,,695
430,2.9,558.0,863.5,0.119167,opencv,0.767,1,5,5:opencv,2.145,-11.5,,,696
431,2.9042,559.0,889.5,0.119167,opencv,0.733,1,5,5:opencv,2.264,-8.401,,,697
432,2.9083,560.0,916.5,0.119167,opencv,0.7,1,5,5:opencv,2.383,-5.184,,,698
433,2.9125,562.2,943.04,0.120093,apriltag,1.0,1,5,5:apriltag,2.647,-2.056,173.831,0.0,699
434,2.9167,562.0,968.0,0.120093,opencv,0.967,1,5,5:opencv,2.642,0.961,,,700
435,2.9208,564.0,994.0,0.120093,opencv,0.933,1,5,5:opencv,2.882,4.083,,,701
436,2.925,565.0,1020.0,0.120093,opencv,0.9,1,5,5:opencv,3.002,7.206,,,702
437,2.9292,566.0,1046.0,0.120093,opencv,0.867,1,5,5:opencv,3.122,10.328,,,703
438,2.9333,566.0,1072.0,0.120093,opencv,0.833,1,5,5:opencv,3.122,13.45,,,704
439,2.9375,567.0,1099.0,0.120093,opencv,0.8,1,5,5:opencv,3.243,16.693,,,705
440,2.9417,568.0,1125.0,0.120093,opencv,0.767,1,5,5:opencv,3.363,19.815,,,706
441,2.9458,569.0,1151.0,0.120093,opencv,0.733,1,5,5:opencv,3.483,22.938,,,707
442,2.95,571.0,1178.0,0.120093,opencv,0.7,1,5,5:opencv,3.723,26.18,,,708
443,2.9542,572.0,1204.0,0.120093,opencv,0.667,1,5,5:opencv,3.843,29.303,,,709
444,2.9583,573.0,1231.0,0.120093,opencv,0.633,1,5,5:opencv,3.963,32.545,,,710
445,2.9625,573.0,1257.0,0.120093,opencv,0.6,1,5,5:opencv,3.963,35.668,,,711
446,2.9667,574.0,1283.0,0.120093,opencv,0.567,1,5,5:opencv,4.083,38.79,,,712
447,2.9708,576.0,1310.0,0.120093,opencv,0.533,1,5,5:opencv,4.323,42.033,,,713
448,2.975,578.0,1337.0,0.120093,opencv,0.5,1,5,5:opencv,4.564,45.275,,,714
449,2.9792,579.0,1361.0,0.120093,opencv,0.467,1,5,5:opencv,4.684,48.157,,,715
450,2.9833,580.0,1387.0,0.120093,opencv,0.433,1,5,5:opencv,4.804,51.28,,,716
451,2.9875,580.0,1410.0,0.120093,opencv,0.4,1,5,5:opencv,4.804,54.042,,,717
452,2.9917,579.0,1417.0,0.120093,opencv,0.367,1,5,5:opencv,4.684,54.883,,,718
453,2.9958,579.0,1414.0,0.120093,opencv,0.333,1,5,5:opencv,4.684,54.522,,,719
454,3.0,579.0,1408.0,0.120093,opencv,0.3,1,5,5:opencv,4.684,53.802,,,720
455,3.0042,579.0,1396.0,0.120093,opencv,0.267,1,5,5:opencv,4.684,52.361,,,721
456,3.0083,579.0,1378.0,0.120093,opencv,0.233,1,5,5:opencv,4.684,50.199,,,722
457,3.0125,578.0,1357.0,0.120093,opencv,0.2,1,5,5:opencv,4.564,47.677,,,723
458,3.0167,575.0,1335.0,0.120093,opencv,0.167,1,5,5:opencv,4.203,45.035,,,724
459,3.0208,574.0,1309.0,0.120093,opencv,0.133,1,5,5:opencv,4.083,41.913,,,725
460,3.025,573.0,1282.0,0.120093,opencv,0.1,1,5,5:opencv,3.963,38.67,,,726
461,3.0292,575.18,1255.93,0.118308,apriltag,1.0,1,5,5:apriltag,4.084,35.254,172.781,0.0,727
462,3.0333,572.5,1230.5,0.118308,opencv,0.967,1,5,5:opencv,3.845,32.002,,,728
463,3.0375,571.5,1204.5,0.118308,opencv,0.933,1,5,5:opencv,3.727,28.926,,,729
464,3.0417,570.5,1179.5,0.118308,opencv,0.9,1,5,5:opencv,3.608,25.969,,,730
465,3.0458,569.5,1153.5,0.118308,opencv,0.867,1,5,5:opencv,3.49,22.893,,,731
466,3.05,569.67,1128.05,0.11875,apriltag,1.0,1,5,5:apriltag,3.397,19.733,169.894,0.0,732
467,3.0542,567.5,1101.0,0.11875,opencv,0.967,1,5,5:opencv,3.266,16.744,,,733
468,3.0583,567.5,1076.0,0.11875,opencv,0.933,1,5,5:opencv,3.266,13.775,,,734
469,3.0625,567.33,1050.97,0.120387,apriltag,1.0,1,5,5:apriltag,3.221,10.92,174.123,0.0,735
470,3.0667,566.64,1025.35,0.118975,apriltag,1.0,1,5,5:apriltag,2.892,7.482,166.818,0.0,736
471,3.0708,562.65,999.95,0.120128,apriltag,1.0,1,5,5:apriltag,2.808,4.843,174.983,0.0,737
472,3.075,561.5,973.0,0.120128,opencv,0.967,1,5,5:opencv,2.583,1.562,,,738
473,3.0792,561.5,947.0,0.120128,opencv,0.933,1,5,5:opencv,2.583,-1.562,,,739
474,3.0833,560.5,921.0,0.120128,opencv,0.9,1,5,5:opencv,2.463,-4.685,,,740
475,3.0875,559.5,896.0,0.120128,opencv,0.867,1,5,5:opencv,2.342,-7.688,,,741
476,3.0917,558.5,869.0,0.120128,opencv,0.833,1,5,5:opencv,2.222,-10.932,,,742
477,3.0958,556.5,844.0,0.120128,opencv,0.8,1,5,5:opencv,1.982,-13.935,,,743
478,3.1,555.5,818.0,0.120128,opencv,0.767,1,5,5:opencv,1.862,-17.058,,,744
479,3.1042,555.5,792.0,0.120128,opencv,0.733,1,5,5:opencv,1.862,-20.182,,,745
480,3.1083,554.5,767.0,0.120128,opencv,0.7,1,5,5:opencv,1.742,-23.185,,,746
481,3.1125,553.5,741.0,0.120128,opencv,0.667,1,5,5:opencv,1.622,-26.308,,,747
482,3.1167,552.5,715.0,0.120128,opencv,0.633,1,5,5:opencv,1.502,-29.431,,,748
483,3.1208,550.5,690.0,0.120128,opencv,0.6,1,5,5:opencv,1.261,-32.435,,,749
484,3.125,551.38,664.58,0.119893,apriltag,1.0,1,5,5:apriltag,1.276,-35.014,172.154,0.0,750
485,3.1292,550.94,638.31,0.11956,apriltag,1.0,1,5,5:apriltag,1.143,-37.879,170.624,0.0,751
486,3.1333,547.0,610.5,0.11956,opencv,0.967,1,5,5:opencv,0.837,-41.786,,,752
487,3.1375,547.0,583.5,0.11956,opencv,0.933,1,5,5:opencv,0.837,-45.014,,,753
488,3.1417,546.0,557.5,0.11956,opencv,0.9,1,5,5:opencv,0.717,-48.123,,,754
489,3.1458,545.0,530.5,0.11956,opencv,0.867,1,5,5:opencv,0.598,-51.351,,,755
490,3.15,544.0,504.5,0.11956,opencv,0.833,1,5,5:opencv,0.478,-54.46,,,756
491,3.1542,544.01,480.97,0.118685,apriltag,1.0,1,5,5:apriltag,0.487,-56.802,171.91,0.0,757
492,3.1583,544.05,457.03,0.118425,apriltag,1.0,1,5,5:apriltag,0.365,-59.796,172.429,0.0,758
493,3.1625,543.63,446.41,0.117935,apriltag,1.0,1,5,5:apriltag,0.419,-60.619,171.128,0.0,759
494,3.1667,546.85,449.78,0.120078,apriltag,1.0,1,5,5:apriltag,0.775,-61.251,174.125,0.0,760
495,3.1708,545.37,458.13,0.118519,apriltag,1.0,1,5,5:apriltag,0.659,-59.487,172.063,0.0,761
496,3.175,543.9,471.16,0.118455,apriltag,1.0,1,5,5:apriltag,0.436,-57.676,171.109,0.0,762
497,3.1792,544.32,489.14,0.118565,apriltag,1.0,1,5,5:apriltag,0.37,-56.425,173.864,0.0,763
498,3.1833,545.78,512.01,0.119111,apriltag,1.0,1,5,5:apriltag,0.579,-53.456,173.097,0.0,764
499,3.1875,547.0,537.5,0.119111,opencv,0.967,1,5,5:opencv,0.834,-50.325,,,765
500,3.1917,548.0,563.5,0.119111,opencv,0.933,1,5,5:opencv,0.953,-47.228,,,766
501,3.1958,548.0,590.5,0.119111,opencv,0.9,1,5,5:opencv,0.953,-44.012,,,767
502,3.2,548.0,616.5,0.119111,opencv,0.867,1,5,5:opencv,0.953,-40.915,,,768
503,3.2042,552.21,642.91,0.119706,apriltag,1.0,1,5,5:apriltag,1.243,-38.048,174.161,0.0,769
504,3.2083,553.24,667.64,0.118275,apriltag,1.0,1,5,5:apriltag,1.443,-34.583,171.634,0.0,770
505,3.2125,553.97,695.16,0.118913,apriltag,1.0,1,5,5:apriltag,1.638,-31.661,173.219,0.0,771
506,3.2167,552.0,720.0,0.118913,opencv,0.967,1,5,5:opencv,1.427,-28.539,,,772
507,3.2208,553.0,747.0,0.118913,opencv,0.933,1,5,5:opencv,1.546,-25.328,,,773
508,3.225,553.0,774.0,0.118913,opencv,0.9,1,5,5:opencv,1.546,-22.118,,,774
509,3.2292,554.0,801.0,0.118913,opencv,0.867,1,5,5:opencv,1.665,-18.907,,,775
510,3.2333,556.0,828.0,0.118913,opencv,0.833,1,5,5:opencv,1.903,-15.696,,,776
511,3.2375,558.0,854.0,0.118913,opencv,0.8,1,5,5:opencv,2.14,-12.605,,,777
512,3.2417,558.0,880.0,0.118913,opencv,0.767,1,5,5:opencv,2.14,-9.513,,,778
513,3.2458,559.0,907.0,0.118913,opencv,0.733,1,5,5:opencv,2.259,-6.302,,,779
514,3.25,560.0,933.0,0.118913,opencv,0.7,1,5,5:opencv,2.378,-3.211,,,780
515,3.2542,561.0,960.0,0.118913,opencv,0.667,1,5,5:opencv,2.497,0.0,,,781
516,3.2583,563.0,985.0,0.118913,opencv,0.633,1,5,5:opencv,2.735,2.973,,,782
517,3.2625,564.0,1011.0,0.118913,opencv,0.6,1,5,5:opencv,2.854,6.065,,,783
518,3.2667,565.0,1037.0,0.118913,opencv,0.567,1,5,5:opencv,2.973,9.156,,,784
519,3.2708,565.0,1064.0,0.118913,opencv,0.533,1,5,5:opencv,2.973,12.367,,,785
520,3.275,566.0,1091.0,0.118913,opencv,0.5,1,5,5:opencv,3.092,15.578,,,786
521,3.2792,567.0,1117.0,0.118913,opencv,0.467,1,5,5:opencv,3.211,18.669,,,787
522,3.2833,568.0,1143.0,0.118913,opencv,0.433,1,5,5:opencv,3.33,21.761,,,788
523,3.2875,571.88,1169.27,0.119245,apriltag,1.0,1,5,5:apriltag,3.606,24.396,169.54,0.0,789
524,3.2917,570.5,1193.5,0.119245,opencv,0.967,1,5,5:opencv,3.637,27.844,,,790
525,3.2958,571.5,1220.5,0.119245,opencv,0.933,1,5,5:opencv,3.756,31.063,,,791
526,3.3,572.5,1246.5,0.119245,opencv,0.9,1,5,5:opencv,3.875,34.164,,,792
527,3.3042,573.5,1272.5,0.119245,opencv,0.867,1,5,5:opencv,3.995,37.264,,,793
528,3.3083,574.5,1299.5,0.119245,opencv,0.833,1,5,5:opencv,4.114,40.484,,,794
529,3.3125,576.5,1326.5,0.119245,opencv,0.8,1,5,5:opencv,4.352,43.703,,,795
530,3.3167,577.5,1352.5,0.119245,opencv,0.767,1,5,5:opencv,4.472,46.804,,,796
531,3.3208,579.5,1377.5,0.119245,opencv,0.733,1,5,5:opencv,4.71,49.785,,,797
532,3.325,579.5,1401.5,0.119245,opencv,0.7,1,5,5:opencv,4.71,52.647,,,798
533,3.3292,579.5,1415.5,0.119245,opencv,0.667,1,5,5:opencv,4.71,54.316,,,799
534,3.3333,578.5,1414.5,0.119245,opencv,0.633,1,5,5:opencv,4.591,54.197,,,800
535,3.3375,578.5,1410.5,0.119245,opencv,0.6,1,5,5:opencv,4.591,53.72,,,801
536,3.3417,578.5,1400.5,0.119245,opencv,0.567,1,5,5:opencv,4.591,52.527,,,802
537,3.3458,578.5,1384.5,0.119245,opencv,0.533,1,5,5:opencv,4.591,50.62,,,803
538,3.35,577.5,1364.5,0.119245,opencv,0.5,1,5,5:opencv,4.472,48.235,,,804
539,3.3542,576.5,1342.5,0.119245,opencv,0.467,1,5,5:opencv,4.352,45.611,,,805
540,3.3583,573.5,1318.5,0.119245,opencv,0.433,1,5,5:opencv,3.995,42.749,,,806
541,3.3625,572.5,1290.5,0.119245,opencv,0.4,1,5,5:opencv,3.875,39.41,,,807
542,3.3667,572.5,1265.5,0.119245,opencv,0.367,1,5,5:opencv,3.875,36.429,,,808
543,3.3708,572.5,1239.5,0.119245,opencv,0.333,1,5,5:opencv,3.875,33.329,,,809
544,3.375,571.5,1213.5,0.119245,opencv,0.3,1,5,5:opencv,3.756,30.229,,,810
545,3.3792,570.5,1187.5,0.119245,opencv,0.267,1,5,5:opencv,3.637,27.128,,,811
546,3.3833,568.5,1162.5,0.119245,opencv,0.233,1,5,5:opencv,3.398,24.147,,,812
547,3.3875,568.5,1136.5,0.119245,opencv,0.2,1,5,5:opencv,3.398,21.047,,,813
548,3.3917,567.5,1111.5,0.119245,opencv,0.167,1,5,5:opencv,3.279,18.066,,,814
549,3.3958,566.5,1085.5,0.119245,opencv,0.133,1,5,5:opencv,3.16,14.965,,,815
550,3.4,565.5,1059.5,0.119245,opencv,0.1,1,5,5:opencv,3.041,11.865,,,816
551,3.4042,564.5,1034.5,0.119245,opencv,0.1,1,5,5:opencv,2.922,8.884,,,817
552,3.4083,562.5,1008.5,0.119245,opencv,0.1,1,5,5:opencv,2.683,5.783,,,818
553,3.4125,561.5,983.5,0.119245,opencv,0.1,1,5,5:opencv,2.564,2.802,,,819
574,3.5,542.74,448.69,0.118338,apriltag,1.0,1,5,5:apriltag,0.356,-60.58,171.776,0.0,840
575,3.5042,545.04,448.72,0.120211,apriltag,1.0,1,5,5:apriltag,0.637,-61.355,174.046,0.0,841
576,3.5083,545.71,454.99,0.119613,apriltag,1.0,1,5,5:apriltag,0.725,-60.108,172.744,0.0,842
577,3.5125,544.59,465.73,0.11845,apriltag,1.0,1,5,5:apriltag,0.502,-58.316,171.194,0.0,843
578,3.5167,543.24,483.23,0.118444,apriltag,1.0,1,5,5:apriltag,0.323,-56.751,172.829,0.0,844
579,3.5208,544.31,503.81,0.118899,apriltag,1.0,1,5,5:apriltag,0.449,-55.085,175.066,0.0,845
580,3.525,545.73,527.26,0.118808,apriltag,1.0,1,5,5:apriltag,0.713,-51.296,171.816,0.0,846
581,3.5292,548.83,552.22,0.118924,apriltag,1.0,1,5,5:apriltag,0.958,-48.31,171.992,0.0,847
