frame,time_s,raw_x,raw_y,mm_per_pixel,tracking_source,tracking_confidence,tags_tracked,tag_ids,tag_sources,pose_x,pose_y,pose_z,pose_err,video_frame
279,25.9727,541.5,791.0,0.122812,opencv,0.533,1,5,5:opencv,,,,,1112
280,26.0813,540.5,766.0,0.122812,opencv,0.5,1,5,5:opencv,,,,,1113
281,26.1919,538.5,740.0,0.122812,opencv,0.467,1,5,5:opencv,,,,,1114
282,26.2436,537.94,715.45,0.124166,apriltag,1.0,1,5,5:apriltag,-0.244,-29.803,176.965,0.0,1115
283,26.3481,536.0,688.5,0.124166,opencv,0.967,1,5,5:opencv,,,,,1116
284,26.4533,535.0,662.5,0.124166,opencv,0.933,1,5,5:opencv,,,,,1117
285,26.5561,535.0,639.5,0.124166,opencv,0.9,1,5,5:opencv,,,,,1118
286,26.6108,536.19,631.31,0.12137,apriltag,1.0,1,5,5:apriltag,-0.482,-39.756,175.484,0.0,1119
287,26.6656,536.01,631.87,0.121719,apriltag,1.0,1,5,5:apriltag,-0.475,-40.073,177.055,0.0,1120
288,26.718,535.31,632.25,0.1218,apriltag,1.0,1,5,5:apriltag,-0.544,-39.623,175.528,0.0,1121
289,26.7718,534.59,640.24,0.122795,apriltag,1.0,1,5,5:apriltag,-0.669,-39.165,177.572,0.0,1122
290,26.8272,535.51,653.24,0.122925,apriltag,1.0,1,5,5:apriltag,-0.54,-37.223,176.072,0.0,1123
291,26.9349,537.0,670.0,0.122925,opencv,0.967,1,5,5:opencv,,,,,1124
292,27.0431,538.0,692.0,0.122925,opencv,0.933,1,5,5:opencv,,,,,1125
293,27.1513,539.0,716.0,0.122925,opencv,0.9,1,5,5:opencv,,,,,1126
294,27.258,539.0,742.0,0.122925,opencv,0.867,1,5,5:opencv,,,,,1127
295,27.3702,540.0,768.0,0.122925,opencv,0.833,1,5,5:opencv,,,,,1128
296,27.4762,542.0,794.0,0.122925,opencv,0.8,1,5,5:opencv,,,,,1129
297,27.5817,544.0,821.0,0.122925,opencv,0.767,1,5,5:opencv,,,,,1130
298,27.6946,544.0,847.0,0.122925,opencv,0.733,1,5,5:opencv,,,,,1131
299,27.8013,544.0,874.0,0.122925,opencv,0.7,1,5,5:opencv,,,,,1132
300,27.9077,545.0,901.0,0.122925,opencv,0.667,1,5,5:opencv,,,,,1133
301,27.9675,546.32,927.12,0.124848,apriltag,1.0,1,5,5:apriltag,0.779,-4.006,177.106,0.0,1134
302,28.0734,548.0,953.0,0.124848,opencv,0.967,1,5,5:opencv,,,,,1135
303,28.18,549.0,979.0,0.124848,opencv,0.933,1,5,5:opencv,,,,,1136
304,28.29,550.0,1005.0,0.124848,opencv,0.9,1,5,5:opencv,,,,,1137
305,28.3437,550.87,1031.29,0.123163,apriltag,1.0,1,5,5:apriltag,1.296,8.698,176.644,0.0,1138
306,28.451,551.5,1056.5,0.123163,opencv,0.967,1,5,5:opencv,,,,,1139
307,28.5597,552.5,1083.5,0.123163,opencv,0.933,1,5,5:opencv,,,,,1140
308,28.6655,554.5,1109.5,0.123163,opencv,0.9,1,5,5:opencv,,,,,1141
309,28.7689,555.5,1136.5,0.123163,opencv,0.867,1,5,5:opencv,,,,,1142
310,28.8263,556.57,1162.89,0.12267,apriltag,1.0,1,5,5:apriltag,2.027,24.834,177.472,0.0,1143
311,28.8796,558.41,1189.4,0.12338,apriltag,1.0,1,5,5:apriltag,2.16,28.139,177.827,0.0,1144
312,28.987,558.0,1217.0,0.12338,opencv,0.967,1,5,5:opencv,,,,,1145
313,29.0398,558.91,1241.12,0.122313,apriltag,1.0,1,5,5:apriltag,2.308,33.85,174.77,0.0,1146
314,29.0961,560.37,1253.73,0.12036,apriltag,1.0,1,5,5:apriltag,2.421,35.267,173.972,0.0,1147
315,29.149,559.76,1255.41,0.120128,apriltag,1.0,1,5,5:apriltag,2.378,35.319,173.258,0.0,1148
316,29.205,559.9,1255.83,0.120522,apriltag,1.0,1,5,5:apriltag,2.392,35.533,174.185,0.0,1149
317,29.2614,560.19,1253.47,0.12,apriltag,1.0,1,5,5:apriltag,2.424,35.307,174.528,0.0,1150
318,29.3161,560.65,1242.76,0.12091,apriltag,1.0,1,5,5:apriltag,2.438,33.975,173.943,0.0,1151
319,29.4272,559.5,1229.0,0.12091,opencv,0.967,1,5,5:opencv,,,,,1152
320,29.5334,558.5,1210.0,0.12091,opencv,0.933,1,5,5:opencv,,,,,1153
321,29.5889,556.91,1188.13,0.12282,apriltag,1.0,1,5,5:apriltag,1.991,27.589,175.634,0.0,1154
322,29.6985,554.5,1163.5,0.12282,opencv,0.967,1,5,5:opencv,,,,,1155
323,29.8057,554.5,1138.5,0.12282,opencv,0.933,1,5,5:opencv,,,,,1156
324,29.8595,555.36,1113.32,0.124206,apriltag,1.0,1,5,5:apriltag,1.862,18.685,176.622,0.0,1157
325,29.967,553.5,1088.5,0.124206,opencv,0.967,1,5,5:opencv,,,,,1158
326,30.0713,551.5,1062.5,0.124206,opencv,0.933,1,5,5:opencv,,,,,1159
327,30.1805,550.5,1037.5,0.124206,opencv,0.9,1,5,5:opencv,,,,,1160
328,30.2428,549.93,1011.98,0.124832,apriltag,1.0,1,5,5:apriltag,1.221,6.36,177.698,0.0,1161
329,30.3472,549.0,985.5,0.124832,opencv,0.967,1,5,5:opencv,,,,,1162
330,30.4526,548.0,959.5,0.124832,opencv,0.933,1,5,5:opencv,,,,,1163
331,30.5647,546.0,934.5,0.124832,opencv,0.9,1,5,5:opencv,,,,,1164
332,30.6754,545.0,907.5,0.124832,opencv,0.867,1,5,5:opencv,,,,,1165
333,30.7846,543.0,881.5,0.124832,opencv,0.833,1,5,5:opencv,,,,,1166
334,30.8932,542.0,856.5,0.124832,opencv,0.8,1,5,5:opencv,,,,,1167
335,31.0022,541.0,830.5,0.124832,opencv,0.767,1,5,5:opencv,,,,,1168
336,31.1073,541.0,804.5,0.124832,opencv,0.733,1,5,5:opencv,,,,,1169
337,31.2181,540.0,778.5,0.124832,opencv,0.7,1,5,5:opencv,,,,,1170
