frame,time_s,position_mm,raw_x,raw_y,points_tracked
128,4.272644574398961,269.3930866720883,623,976,1
129,4.306024610136452,269.3930866720883,623,976,1
130,4.339404645873945,269.3930866720883,623,976,1
131,4.372784681611436,268.8526185866757,622,976,1
132,4.406164717348928,268.8526185866757,622,976,1
133,4.43954475308642,268.8526185866757,622,976,1
134,4.472924788823912,268.8526185866757,622,976,1
135,4.506304824561403,268.8526185866757,622,976,1
136,4.5396848602988955,268.8526185866757,622,976,1
137,4.573064896036388,268.8526185866757,622,976,1
138,4.606444931773879,268.8526185866757,622,976,1
139,4.639824967511371,268.3121505012631,621,976,1
140,4.673205003248863,268.8526185866757,622,976,1
141,4.706585038986355,268.8526185866757,622,976,1
142,4.739965074723846,268.3121505012631,621,976,1
143,4.773345110461339,268.3121505012631,621,976,1
144,4.806725146198831,268.3121505012631,621,976,1
145,4.840105181936322,267.7716824158505,620,976,1
146,4.873485217673815,267.7716824158505,620,976,1
147,4.906865253411306,267.7716824158505,620,976,1
148,4.940245289148798,267.7716824158505,620,976,1
149,4.97362532488629,267.7716824158505,620,976,1
150,5.007005360623782,267.7716824158505,620,976,1
151,5.040385396361274,267.7716824158505,620,976,1
152,5.0737654320987655,267.7716824158505,620,976,1
153,5.107145467836258,267.7716824158505,620,976,1
154,5.140525503573749,267.2312143304378,619,976,1
155,5.173905539311241,267.2312143304378,619,976,1
156,5.207285575048733,267.2312143304378,619,976,1
157,5.240665610786225,267.2312143304378,619,976,1
158,5.274045646523717,266.69074624502514,618,976,1
159,5.307425682261209,266.69074624502514,618,976,1
160,5.340805717998701,266.69074624502514,618,976,1
161,5.374185753736192,266.69074624502514,618,976,1
162,5.407565789473685,266.69074624502514,618,976,1
163,5.440945825211176,266.69074624502514,618,976,1
164,5.474325860948668,266.69074624502514,618,976,1
165,5.50770589668616,266.69074624502514,618,976,1
166,5.541085932423652,266.1502781596125,617,976,1
167,5.574465968161144,266.1502781596125,617,976,1
168,5.6078460038986355,266.1502781596125,617,976,1
169,5.641226039636128,266.1502781596125,617,976,1
170,5.674606075373619,266.1502781596125,617,976,1
171,5.707986111111111,266.1502781596125,617,976,1
172,5.741366146848603,265.6098100741999,616,976,1
173,5.774746182586095,265.6098100741999,616,976,1
174,5.808126218323587,265.6098100741999,616,976,1
175,5.841506254061079,265.6098100741999,616,976,1
176,5.874886289798571,265.6098100741999,616,976,1
177,5.908266325536062,265.6098100741999,616,976,1
178,5.941646361273555,265.6098100741999,616,976,1
179,5.975026397011046,265.6098100741999,616,976,1
180,6.008406432748538,265.0693419887873,615,976,1
181,6.0417864684860305,265.0693419887873,615,976,1
182,6.075166504223522,265.0693419887873,615,976,1
183,6.108546539961014,265.0693419887873,615,976,1
184,6.1419265756985055,265.0693419887873,615,976,1
185,6.175306611435998,264.52887390337463,614,976,1
186,6.208686647173489,264.52887390337463,614,976,1
187,6.242066682910981,264.52887390337463,614,976,1
188,6.275446718648473,264.52887390337463,614,976,1
189,6.308826754385965,264.52887390337463,614,976,1
190,6.342206790123457,264.52887390337463,614,976,1
191,6.375586825860949,264.52887390337463,614,976,1
192,6.408966861598441,264.52887390337463,614,976,1
193,6.442346897335932,264.52887390337463,614,976,1
194,6.475726933073425,264.52887390337463,614,976,1
195,6.509106968810916,264.52887390337463,614,976,1
196,6.542487004548408,264.52887390337463,614,976,1
197,6.5758670402859005,263.988405817962,613,976,1
198,6.609247076023392,263.988405817962,613,976,1
199,6.642627111760884,263.44793773254935,612,976,1
200,6.6760071474983755,263.44793773254935,612,976,1
201,6.709387183235868,263.44793773254935,612,976,1
202,6.742767218973359,263.44793773254935,612,976,1
203,6.776147254710851,263.44793773254935,612,976,1
204,6.809527290448344,263.44793773254935,612,976,1
205,6.842907326185835,263.44793773254935,612,976,1
206,6.876287361923327,263.44793773254935,612,976,1
207,6.909667397660819,263.44793773254935,612,976,1
208,6.943047433398311,262.90746964713674,611,976,1
209,6.976427469135802,262.3670015617241,610,976,1
210,7.009807504873295,262.3670015617241,610,976,1
211,7.043187540610787,262.3670015617241,610,976,1
212,7.076567576348278,262.3670015617241,610,976,1
213,7.1099476120857705,262.3670015617241,610,976,1
214,7.143327647823262,262.3670015617241,610,976,1
215,7.176707683560754,262.3670015617241,610,976,1
216,7.2100877192982455,262.3670015617241,610,976,1
217,7.243467755035738,262.3670015617241,610,976,1
218,7.276847790773229,262.3670015617241,610,976,1
219,7.3102278265107214,261.28606539089884,608,976,1
220,7.343607862248214,261.28606539089884,608,976,1
221,7.376987897985705,261.28606539089884,608,976,1
222,7.410367933723197,261.28606539089884,608,976,1
223,7.443747969460689,261.28606539089884,608,976,1
224,7.477128005198181,261.28606539089884,608,976,1
225,7.510508040935672,261.28606539089884,608,976,1
226,7.543888076673165,261.28606539089884,608,976,1
227,7.577268112410657,261.28606539089884,608,976,1
228,7.610648148148148,260.7322650756753,607,977,1
229,7.6440281838856405,260.7455973054862,607,976,1
230,7.677408219623132,260.7455973054862,607,976,1
231,7.710788255360624,260.20512922007356,606,976,1
232,7.7441682910981156,260.20512922007356,606,976,1
233,7.777548326835608,260.20512922007356,606,976,1
234,7.8109283625731,260.20512922007356,606,976,1
235,7.8443083983105915,260.20512922007356,606,976,1
236,7.877688434048084,260.20512922007356,606,976,1
237,7.911068469785575,260.20512922007356,606,976,1
238,7.944448505523067,259.66466113466095,605,976,1
239,7.977828541260559,260.20512922007356,606,976,1
240,8.011208576998051,259.66466113466095,605,976,1
241,8.044588612735543,259.66466113466095,605,976,1
242,8.077968648473036,259.66466113466095,605,976,1
243,8.111348684210526,259.66466113466095,605,976,1
244,8.144728719948018,259.1241930492483,604,976,1
245,8.17810875568551,259.1241930492483,604,976,1
246,8.211488791423003,259.1241930492483,604,976,1
247,8.244868827160493,259.1241930492483,604,976,1
248,8.278248862897986,259.1241930492483,604,976,1
249,8.311628898635478,259.1241930492483,604,976,1
250,8.34500893437297,258.58372496383566,603,976,1
251,8.378388970110462,258.58372496383566,603,976,1
252,8.411769005847953,258.58372496383566,603,976,1
253,8.445149041585445,258.58372496383566,603,976,1
254,8.478529077322937,258.04325687842305,602,976,1
255,8.51190911306043,258.04325687842305,602,976,1
256,8.545289148797922,258.04325687842305,602,976,1
257,8.578669184535412,258.04325687842305,602,976,1
258,8.612049220272905,258.04325687842305,602,976,1
259,8.645429256010397,258.04325687842305,602,976,1
260,8.67880929174789,258.04325687842305,602,976,1
261,8.71218932748538,257.5027887930104,601,976,1
262,8.745569363222872,257.5027887930104,601,976,1
263,8.778949398960364,257.5027887930104,601,976,1
264,8.812329434697856,257.5027887930104,601,976,1
265,8.845709470435349,256.96232070759777,600,976,1
266,8.87908950617284,256.9756529374087,600,975,1
267,8.912469541910331,256.96232070759777,600,976,1
268,8.945849577647824,256.96232070759777,600,976,1
269,8.979229613385316,256.96232070759777,600,976,1
270,9.012609649122806,256.42185262218516,599,976,1
271,9.045989684860299,256.42185262218516,599,976,1
272,9.079369720597791,256.42185262218516,599,976,1
273,9.112749756335283,256.42185262218516,599,976,1
274,9.146129792072776,256.42185262218516,599,976,1
275,9.179509827810266,256.4351848519961,599,975,1
276,9.212889863547758,255.8813845367725,598,976,1
277,9.24626989928525,255.8813845367725,598,976,1
278,9.279649935022743,255.8813845367725,598,976,1
279,9.313029970760235,255.8813845367725,598,976,1
280,9.346410006497726,255.8813845367725,598,976,1
281,9.379790042235218,255.8947167665834,598,975,1
282,9.41317007797271,255.3542486811708,597,975,1
283,9.446550113710202,255.3542486811708,597,975,1
284,9.479930149447693,255.3542486811708,597,975,1
285,9.513310185185185,255.3542486811708,597,975,1
286,9.546690220922677,254.81378059575815,596,975,1
287,9.58007025666017,254.81378059575815,596,975,1
288,9.613450292397662,254.81378059575815,596,975,1
289,9.646830328135152,254.81378059575815,596,975,1
290,9.680210363872645,254.80044836594723,596,976,1
291,9.713590399610137,254.27331251034553,595,975,1
292,9.74697043534763,254.27331251034553,595,975,1
293,9.78035047108512,254.27331251034553,595,975,1
294,9.813730506822612,254.27331251034553,595,975,1
295,9.847110542560104,253.7328444249329,594,975,1
296,9.880490578297596,253.7328444249329,594,975,1
297,9.913870614035089,253.7328444249329,594,975,1
298,9.94725064977258,253.7328444249329,594,975,1
299,9.980630685510071,253.7328444249329,594,975,1
300,10.014010721247564,253.19237633952028,593,975,1
301,10.047390756985056,253.7328444249329,594,975,1
302,10.080770792722548,253.19237633952028,593,975,1
303,10.114150828460039,253.19237633952028,593,975,1
304,10.147530864197531,252.6519082541076,592,975,1
305,10.180910899935023,252.6519082541076,592,975,1
306,10.214290935672516,252.6519082541076,592,975,1
307,10.247670971410006,252.6519082541076,592,975,1
308,10.281051007147498,252.6519082541076,592,975,1
309,10.31443104288499,252.6519082541076,592,975,1
310,10.347811078622483,252.11144016869497,591,975,1
311,10.381191114359975,252.11144016869497,591,975,1
312,10.414571150097466,252.11144016869497,591,975,1
313,10.447951185834958,252.11144016869497,591,975,1
314,10.48133122157245,251.57097208328236,590,975,1
315,10.514711257309942,251.57097208328236,590,975,1
316,10.548091293047435,251.57097208328236,590,975,1
317,10.581471328784925,251.57097208328236,590,975,1
318,10.614851364522417,251.57097208328236,590,975,1
319,10.64823140025991,251.57097208328236,590,975,1
320,10.681611435997402,251.57097208328236,590,975,1
321,10.714991471734892,251.57097208328236,590,975,1
322,10.748371507472385,251.03050399786972,589,975,1
323,10.781751543209877,251.03050399786972,589,975,1
324,10.81513157894737,250.4900359124571,588,975,1
325,10.848511614684861,250.4900359124571,588,975,1
326,10.881891650422352,250.4900359124571,588,975,1
327,10.915271686159844,250.50336814226804,588,974,1
328,10.948651721897336,250.4900359124571,588,975,1
329,10.982031757634829,250.50336814226804,588,974,1
330,11.01541179337232,250.50336814226804,588,974,1
331,11.048791829109812,249.9629000568554,587,974,1
332,11.082171864847304,249.40909974163182,586,975,1
333,11.115551900584796,249.40909974163182,586,975,1
334,11.148931936322288,249.40909974163182,586,975,1
335,11.182311972059779,249.4224319714428,586,974,1
336,11.215692007797271,249.40909974163182,586,975,1
337,11.249072043534763,248.86863165621918,585,975,1
338,11.282452079272256,248.86863165621918,585,975,1
339,11.315832115009748,248.86863165621918,585,975,1
340,11.349212150747238,248.86863165621918,585,975,1
341,11.38259218648473,248.86863165621918,585,975,1
342,11.415972222222223,248.32816357080654,584,975,1
343,11.449352257959715,248.32816357080654,584,975,1
344,11.482732293697206,248.32816357080654,584,975,1
345,11.516112329434698,248.3414958006175,584,974,1
346,11.54949236517219,248.3414958006175,584,974,1
347,11.582872400909682,248.3414958006175,584,974,1
348,11.616252436647175,247.78769548539393,583,975,1
349,11.649632472384665,247.78769548539393,583,975,1
350,11.683012508122157,247.78769548539393,583,975,1
351,11.71639254385965,247.78769548539393,583,975,1
352,11.749772579597142,247.78769548539393,583,975,1
353,11.783152615334632,247.24722739998128,582,975,1
354,11.816532651072125,247.24722739998128,582,975,1
355,11.849912686809617,247.24722739998128,582,975,1
356,11.88329272254711,247.24722739998128,582,975,1
357,11.916672758284601,247.24722739998128,582,975,1
358,11.950052794022092,246.70675931456864,581,975,1
359,11.983432829759584,246.7200915443796,581,974,1
360,12.016812865497077,246.70675931456864,581,975,1
361,12.050192901234569,246.7200915443796,581,974,1
362,12.083572936972061,246.16629122915603,580,975,1
363,12.116952972709552,246.16629122915603,580,975,1
364,12.150333008447044,246.16629122915603,580,975,1
365,12.183713044184536,246.16629122915603,580,975,1
366,12.217093079922028,246.17962345896697,580,974,1
367,12.250473115659519,245.6258231437434,579,975,1
368,12.283853151397011,245.6258231437434,579,975,1
369,12.317233187134503,245.6258231437434,579,975,1
370,12.350613222871996,245.63915537355436,579,974,1
371,12.383993258609488,245.0986872881417,578,974,1
372,12.417373294346978,245.0986872881417,578,974,1
373,12.45075333008447,245.0986872881417,578,974,1
374,12.484133365821963,245.0986872881417,578,974,1
375,12.517513401559455,245.0986872881417,578,974,1
376,12.550893437296946,244.55821920272905,577,974,1
377,12.584273473034438,244.55821920272905,577,974,1
378,12.61765350877193,244.55821920272905,577,974,1
379,12.651033544509422,244.55821920272905,577,974,1
380,12.684413580246915,244.55821920272905,577,974,1
381,12.717793615984405,244.55821920272905,577,974,1
382,12.751173651721897,244.01775111731644,576,974,1
383,12.78455368745939,244.01775111731644,576,974,1
384,12.817933723196882,244.01775111731644,576,974,1
385,12.851313758934374,244.01775111731644,576,974,1
386,12.884693794671865,243.4772830319038,575,974,1
387,12.918073830409357,243.4772830319038,575,974,1
388,12.95145386614685,243.4772830319038,575,974,1
389,12.984833901884342,243.4772830319038,575,974,1
390,13.018213937621832,242.93681494649118,574,974,1
391,13.051593973359324,242.93681494649118,574,974,1
392,13.084974009096817,242.93681494649118,574,974,1
393,13.118354044834309,242.93681494649118,574,974,1
394,13.151734080571801,242.93681494649118,574,974,1
395,13.185114116309292,242.39634686107854,573,974,1
396,13.218494152046784,242.39634686107854,573,974,1
397,13.251874187784276,242.39634686107854,573,974,1
398,13.285254223521768,242.39634686107854,573,974,1
399,13.31863425925926,242.39634686107854,573,974,1
400,13.352014294996751,241.85587877566593,572,974,1
401,13.385394330734243,241.85587877566593,572,974,1
402,13.418774366471736,241.85587877566593,572,974,1
403,13.452154402209228,241.85587877566593,572,974,1
404,13.485534437946718,241.85587877566593,572,974,1
405,13.51891447368421,241.31541069025326,571,974,1
406,13.552294509421703,241.31541069025326,571,974,1
407,13.585674545159195,241.31541069025326,571,974,1
408,13.619054580896687,241.31541069025326,571,974,1
409,13.652434616634178,241.31541069025326,571,974,1
410,13.68581465237167,240.77494260484062,570,974,1
411,13.719194688109162,240.77494260484062,570,974,1
412,13.752574723846655,240.77494260484062,570,974,1
413,13.785954759584145,240.234474519428,569,974,1
414,13.819334795321637,240.234474519428,569,974,1
415,13.85271483105913,240.234474519428,569,974,1
416,13.886094866796622,240.234474519428,569,974,1
417,13.919474902534114,240.234474519428,569,974,1
418,13.952854938271605,239.69400643401536,568,974,1
419,13.986234974009097,239.69400643401536,568,974,1
420,14.01961500974659,239.69400643401536,568,974,1
421,14.052995045484082,239.69400643401536,568,974,1
422,14.086375081221574,239.15353834860275,567,974,1
423,14.119755116959064,239.15353834860275,567,974,1
424,14.153135152696557,239.15353834860275,567,974,1
425,14.186515188434049,239.15353834860275,567,974,1
426,14.219895224171541,239.15353834860275,567,974,1
427,14.253275259909032,239.15353834860275,567,974,1
428,14.286655295646524,238.6130702631901,566,974,1
429,14.320035331384016,238.6130702631901,566,974,1
430,14.353415367121508,238.6130702631901,566,974,1
431,14.386795402859,238.6130702631901,566,974,1
432,14.420175438596491,238.07260217777747,565,974,1
433,14.453555474333983,238.07260217777747,565,974,1
434,14.486935510071476,238.07260217777747,565,974,1
435,14.520315545808968,238.07260217777747,565,974,1
436,14.553695581546458,238.07260217777747,565,974,1
437,14.58707561728395,237.53213409236483,564,974,1
438,14.620455653021443,237.53213409236483,564,974,1
439,14.653835688758935,237.53213409236483,564,974,1
440,14.687215724496427,237.53213409236483,564,974,1
441,14.720595760233918,236.9916660069522,563,974,1
442,14.75397579597141,236.9916660069522,563,974,1
443,14.787355831708902,236.9916660069522,563,974,1
444,14.820735867446395,236.9916660069522,563,974,1
445,14.854115903183887,236.9916660069522,563,974,1
446,14.887495938921377,236.9916660069522,563,974,1
447,14.92087597465887,236.45119792153957,562,974,1
448,14.954256010396362,236.45119792153957,562,974,1
449,14.987636046133854,236.45119792153957,562,974,1
450,15.021016081871345,235.91072983612693,561,974,1
451,15.054396117608837,235.91072983612693,561,974,1
452,15.08777615334633,235.91072983612693,561,974,1
453,15.121156189083822,235.91072983612693,561,974,1
454,15.154536224821314,235.91072983612693,561,974,1
455,15.187916260558804,235.37026175071432,560,974,1
456,15.221296296296297,235.37026175071432,560,974,1
457,15.254676332033789,235.37026175071432,560,974,1
458,15.288056367771281,235.37026175071432,560,974,1
459,15.321436403508773,234.82979366530168,559,974,1
460,15.354816439246264,234.82979366530168,559,974,1
461,15.388196474983756,234.84312589511262,559,973,1
462,15.421576510721248,234.82979366530168,559,974,1
463,15.45495654645874,234.28932557988904,558,974,1
464,15.488336582196231,234.28932557988904,558,974,1
465,15.521716617933723,234.28932557988904,558,974,1
466,15.555096653671216,234.28932557988904,558,974,1
467,15.588476689408708,234.28932557988904,558,974,1
468,15.6218567251462,233.7488574944764,557,974,1
469,15.65523676088369,233.7488574944764,557,974,1
470,15.688616796621183,233.7488574944764,557,974,1
471,15.721996832358675,233.7488574944764,557,974,1
472,15.755376868096167,233.7488574944764,557,974,1
473,15.788756903833658,233.7488574944764,557,974,1
474,15.82213693957115,233.20838940906376,556,974,1
475,15.855516975308642,233.20838940906376,556,974,1
476,15.888897011046135,233.20838940906376,556,974,1
477,15.922277046783627,233.20838940906376,556,974,1
478,15.955657082521117,232.66792132365114,555,974,1
479,15.98903711825861,232.66792132365114,555,974,1
480,16.022417153996102,232.66792132365114,555,974,1
481,16.055797189733592,232.66792132365114,555,974,1
482,16.089177225471087,232.1274532382385,554,974,1
483,16.122557261208577,232.1274532382385,554,974,1
484,16.15593729694607,232.1274532382385,554,974,1
485,16.18931733268356,232.1274532382385,554,974,1
486,16.222697368421052,231.58698515282586,553,974,1
487,16.256077404158546,231.58698515282586,553,974,1
488,16.289457439896037,231.58698515282586,553,974,1
489,16.32283747563353,231.58698515282586,553,974,1
490,16.35621751137102,231.58698515282586,553,974,1
491,16.38959754710851,231.58698515282586,553,974,1
492,16.422977582846006,231.0331848376023,552,975,1
493,16.456357618583496,231.0331848376023,552,975,1
494,16.489737654320987,231.04651706741325,552,974,1
495,16.52311769005848,231.04651706741325,552,974,1
496,16.55649772579597,230.5060489820006,551,974,1
497,16.589877761533465,230.5060489820006,551,974,1
498,16.623257797270956,230.5060489820006,551,974,1
499,16.656637833008446,230.5060489820006,551,974,1
500,16.69001786874594,229.952248666777,550,975,1
501,16.72339790448343,229.952248666777,550,975,1
502,16.756777940220925,229.952248666777,550,975,1
503,16.790157975958415,229.952248666777,550,975,1
504,16.823538011695906,229.96558089658797,550,974,1
505,16.8569180474334,229.952248666777,550,975,1
506,16.89029808317089,229.42511281117532,549,974,1
507,16.923678118908384,229.42511281117532,549,974,1
508,16.957058154645875,229.41178058136438,549,975,1
509,16.990438190383365,229.42511281117532,549,974,1
510,17.02381822612086,228.87131249595174,548,975,1
511,17.05719826185835,228.8846447257627,548,974,1
512,17.090578297595844,228.8846447257627,548,974,1
513,17.123958333333334,228.8846447257627,548,974,1
514,17.157338369070825,228.33084441053913,547,975,1
515,17.19071840480832,228.33084441053913,547,975,1
516,17.22409844054581,228.33084441053913,547,975,1
517,17.2574784762833,228.33084441053913,547,975,1
518,17.290858512020794,227.77704409531557,546,976,1
519,17.324238547758284,227.77704409531557,546,976,1
520,17.35761858349578,227.77704409531557,546,976,1
521,17.39099861923327,227.7903763251265,546,975,1
522,17.42437865497076,227.7903763251265,546,975,1
523,17.457758690708253,227.24990823971385,545,975,1
524,17.491138726445744,227.24990823971385,545,975,1
525,17.524518762183238,227.24990823971385,545,975,1
526,17.55789879792073,227.24990823971385,545,975,1
527,17.59127883365822,227.24990823971385,545,975,1
528,17.624658869395713,226.70944015430123,544,975,1
529,17.658038905133203,226.70944015430123,544,975,1
530,17.691418940870697,226.70944015430123,544,975,1
531,17.724798976608188,226.70944015430123,544,975,1
532,17.75817901234568,226.16897206888856,543,975,1
533,17.791559048083172,226.16897206888856,543,975,1
534,17.824939083820663,226.16897206888856,543,975,1
535,17.858319119558157,226.16897206888856,543,975,1
536,17.891699155295647,226.16897206888856,543,975,1
537,17.925079191033138,225.615171753665,542,976,1
538,17.958459226770632,225.615171753665,542,976,1
539,17.991839262508122,225.615171753665,542,976,1
540,18.025219298245613,225.62850398347595,542,975,1
541,18.058599333983107,225.62850398347595,542,975,1
542,18.091979369720598,225.0880358980633,541,975,1
543,18.12535940545809,225.0880358980633,541,975,1
544,18.158739441195582,225.0880358980633,541,975,1
545,18.192119476933073,224.54756781265067,540,975,1
546,18.225499512670567,224.54756781265067,540,975,1
547,18.258879548408057,224.54756781265067,540,975,1
548,18.29225958414555,224.53423558283976,540,976,1
549,18.32563961988304,224.53423558283976,540,976,1
550,18.359019655620532,224.53423558283976,540,976,1
551,18.392399691358026,223.99376749742714,539,976,1
552,18.425779727095517,223.99376749742714,539,976,1
553,18.45915976283301,224.00709972723806,539,975,1
554,18.4925397985705,224.00709972723806,539,975,1
555,18.52591983430799,224.00709972723806,539,975,1
556,18.559299870045486,223.46663164182542,538,975,1
557,18.592679905782976,223.46663164182542,538,975,1
558,18.62605994152047,223.46663164182542,538,975,1
559,18.65943997725796,223.46663164182542,538,975,1
560,18.69282001299545,222.9128313266019,537,976,1
561,18.726200048732945,222.9128313266019,537,976,1
562,18.759580084470436,222.9128313266019,537,976,1
563,18.792960120207926,222.9128313266019,537,976,1
564,18.82634015594542,222.37236324118922,536,976,1
565,18.85972019168291,200.78030428430577,496,974,1
566,18.893100227420405,198.0779638572426,491,974,1
567,18.926480263157895,198.0779638572426,491,974,1
568,18.959860298895386,198.0779638572426,491,974,1
569,18.99324033463288,198.0779638572426,491,974,1
570,19.02662037037037,198.0779638572426,491,974,1
571,19.060000406107864,198.0779638572426,491,974,1
572,19.093380441845355,197.53749577182998,490,974,1
573,19.126760477582845,197.53749577182998,490,974,1
574,19.16014051332034,197.53749577182998,490,974,1
575,19.19352054905783,197.53749577182998,490,974,1
